filename;identity;3rd-Party Name;Attributes;AttributesPublic;AttributesStatic;Classes;Comments/Loc;EmptyCatches;EmptyOrNoCatch;F-Args;F-Args Name;F-GodFnRloc;F-Mccc;F-Mccc Name;F-Mccc-1/F-RLoc;F-Mccc-1/F-RLoc Name;F-Nl;F-Nl Name;F-RLoc;F-RLoc Name;F-RLoc10+;F-RLoc100+;F-RLoc20+;F-RLoc200+;F-RLoc50+;FriendClasses;Functions;FunctionsUncommented;Hacks;IsGenerated;Lines140+;Loc;Loc Comment;Loc Outcommented;Mccc;Nl;Nl0+;Nl1+;Nl1+%;Nl1+Mean;Nl10+;Nl10+%;Nl10+Mean;Nl2+;Nl2+%;Nl2+Mean;Nl3+;Nl3+%;Nl3+Mean;Nl4+;Nl4+%;Nl4+Mean;Nl5+;Nl5+%;Nl5+Mean;Nl6+;Nl6+%;Nl6+Mean;Nl7+;Nl7+%;Nl7+Mean;Nl8+;Nl8+%;Nl8+Mean;Nl9+;Nl9+%;Nl9+Mean;NlMean;RLoc;Templates;Todos;Try-Nl;Trys;Trys w/o catch;Uncommented Complexity
source/glbinding/include/glbinding/gl32ext/enum.h;260;;0.0;0.0;0.0;0.0;0.0710808179163;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;4108;292;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3586;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl32ext/bitfield.h;218;;0.0;0.0;0.0;0.0;0.0122699386503;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;163;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;146;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl32ext/values.h;735;;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;16;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;1;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl32ext/boolean.h;638;;0.0;0.0;0.0;0.0;0.1;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;20;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl32ext/types.h;691;;0.0;0.0;0.0;0.0;0.0121951219512;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;82;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;68;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl32ext/functions.h;301;;0.0;0.0;0.0;0.0;0.00043554006968599997;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;2296;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;2282;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl42ext/gl.h;796;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;13;0;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl42ext/enum.h;272;;0.0;0.0;0.0;0.0;0.06934306569339999;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;3836;266;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3366;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl42ext/bitfield.h;230;;0.0;0.0;0.0;0.0;0.0138888888889;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;144;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;127;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl42ext/values.h;747;;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;16;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;1;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl42ext/boolean.h;650;;0.0;0.0;0.0;0.0;0.1;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;20;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl42ext/types.h;703;;0.0;0.0;0.0;0.0;0.0121951219512;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;82;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;68;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl42ext/functions.h;313;;0.0;0.0;0.0;0.0;0.00047801147227499995;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;2092;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;2078;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl13/gl.h;768;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;13;0;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl13/enum.h;244;;0.0;0.0;0.0;0.0;0.344461305008;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;1318;454;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;652;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl13/bitfield.h;202;;0.0;0.0;0.0;0.0;0.0454545454545;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;44;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;27;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl13/values.h;719;;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;16;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;1;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl13/boolean.h;622;;0.0;0.0;0.0;0.0;0.1;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;20;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl13/types.h;675;;0.0;0.0;0.0;0.0;0.0121951219512;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;82;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;68;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl13/functions.h;285;;0.0;0.0;0.0;0.0;0.00249376558603;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;401;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;387;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40ext/gl.h;790;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;13;0;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40ext/enum.h;266;;0.0;0.0;0.0;0.0;0.06976160602260001;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;3985;278;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3491;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40ext/bitfield.h;224;;0.0;0.0;0.0;0.0;0.0122699386503;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;163;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;146;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40ext/values.h;741;;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;16;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;1;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40ext/boolean.h;644;;0.0;0.0;0.0;0.0;0.1;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;20;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40ext/types.h;697;;0.0;0.0;0.0;0.0;0.0121951219512;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;82;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;68;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40ext/functions.h;307;;0.0;0.0;0.0;0.0;0.000456204379562;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;2192;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;2178;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl31/gl.h;780;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;13;0;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl31/enum.h;256;;0.0;0.0;0.0;0.0;0.288442211055;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;1990;574;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;1140;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl31/bitfield.h;214;;0.0;0.0;0.0;0.0;0.0392156862745;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;51;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;34;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl31/values.h;731;;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;16;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;2;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl31/boolean.h;634;;0.0;0.0;0.0;0.0;0.1;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;20;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl31/types.h;687;;0.0;0.0;0.0;0.0;0.0121951219512;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;82;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;68;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl31/functions.h;297;;0.0;0.0;0.0;0.0;0.00151057401813;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;662;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;648;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl44core/gl.h;801;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;13;0;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl44core/enum.h;277;;0.0;0.0;0.0;0.0;0.218989280245;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;1959;429;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;1284;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl44core/bitfield.h;235;;0.0;0.0;0.0;0.0;0.0333333333333;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;60;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;43;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl44core/values.h;752;;0.0;0.0;0.0;0.0;0.0555555555556;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;18;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl44core/boolean.h;655;;0.0;0.0;0.0;0.0;0.1;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;20;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl44core/types.h;708;;0.0;0.0;0.0;0.0;0.0121951219512;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;82;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;68;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl44core/functions.h;318;;0.0;0.0;0.0;0.0;0.0017006802721099999;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;588;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;574;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40/gl.h;788;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;13;0;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40/enum.h;264;;0.0;0.0;0.0;0.0;0.270929162833;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;2174;589;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;1295;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40/bitfield.h;222;;0.0;0.0;0.0;0.0;0.037037037037;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;54;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;37;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40/values.h;739;;0.0;0.0;0.0;0.0;0.0555555555556;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;18;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40/boolean.h;642;;0.0;0.0;0.0;0.0;0.1;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;20;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40/types.h;695;;0.0;0.0;0.0;0.0;0.0121951219512;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;82;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;68;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl40/functions.h;305;;0.0;0.0;0.0;0.0;0.00127388535032;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;785;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;771;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl41/gl.h;791;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;13;0;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl41/enum.h;267;;0.0;0.0;0.0;0.0;0.268865793041;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;2213;595;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;1324;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl41/bitfield.h;225;;0.0;0.0;0.0;0.0;0.0333333333333;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;60;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;43;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl41/values.h;742;;0.0;0.0;0.0;0.0;0.0555555555556;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;18;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl41/boolean.h;645;;0.0;0.0;0.0;0.0;0.1;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;20;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl41/types.h;698;;0.0;0.0;0.0;0.0;0.0121951219512;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;82;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;68;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl41/functions.h;308;;0.0;0.0;0.0;0.0;0.00114547537228;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;873;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;859;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl45ext/gl.h;805;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;13;0;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0
source/glbinding/include/glbinding/gl45ext/enum.h;537;;0.0;0.0;0.0;0.0;0.06741573033710001;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;3471;234;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;3075;0.0;0;0.0;0.0;0.0;0
